contig	pos	locus_ID	depth_a	depth_b	ratio	num_hets	total_depth	depth_per_het	Duplicate	std	z	abs_z
un	534098	24928	1643	1629	0.502139364303	100	3272	32.72	1	28.6006992922	0.244749260446	0.244749260446
un	534135	24929	1600	1513	0.51397365885	102	3113	30.5196078431	1	27.8971324691	1.55930004807	1.55930004807
un	534412	24953	266	281	0.486288848263	16	547	34.1875	1	11.6940155635	-0.641353687214	0.641353687214
un	534576	24957	1383	1274	0.520511855476	80	2657	33.2125	1	25.7730479377	2.11461213791	2.11461213791
un	534617	24964	5011	6425	0.438177684505	167	11436	68.4790419162	2	53.4696175412	-13.2224622601	13.2224622601
un	534953	24973	449	407	0.52453271028	17	856	50.3529411765	1	14.6287388383	1.43553044675	1.43553044675
un	535139	24982	7076	8534	0.453299167201	210	15610	74.3333333333	2	62.4699927965	-11.6696027543	11.6696027543
un	535269	24988	912	725	0.557116676848	61	1637	26.8360655738	1	20.2299283241	4.62186511498	4.62186511498
un	535408	24992	1765	1699	0.509526558891	82	3464	42.243902439	1	29.4278779391	1.12138564895	1.12138564895
un	535970	25014	3128	1276	0.710263396912	53	4404	83.0943396226	2	33.1813200461	27.9072682676	27.9072682676
un	536046	25027	480	553	0.464666021297	35	1033	29.5142857143	1	16.07015868	-2.2712905782	2.2712905782
un	536195	25039	1182	1136	0.509922346851	85	2318	27.2705882353	1	24.0728062344	0.955434932514	0.955434932514
un	536686	25055	5143	2215	0.698967110628	111	7358	66.2882882883	2	42.889392628	34.1343141111	34.1343141111
un	536759	25056	1897	1846	0.506812717072	106	3743	35.3113207547	1	30.5900310559	0.833604907214	0.833604907214
un	536901	25058	532	415	0.561774023231	25	947	37.88	1	15.3866825534	3.80198914203	3.80198914203
un	536988	25066	304	280	0.520547945205	22	584	26.5454545455	1	12.0830459736	0.993127066323	0.993127066323
un	537030	25068	375	380	0.496688741722	25	755	30.2	1	13.738631664	-0.181968631312	0.181968631312
un	537232	25082	1279	1274	0.50097924011	66	2553	38.6818181818	1	25.2636101933	0.098956561666	0.098956561666
un	537464	25085	7867	4788	0.621651521138	166	12655	76.234939759	2	56.2472221536	27.3702405391	27.3702405391
un	537536	25087	2306	2227	0.50871387602	103	4533	44.0097087379	1	33.663778754	1.17336797775	1.17336797775
un	537655	25096	2062	2056	0.500728508985	102	4118	40.3725490196	1	32.0858224143	0.0934992396725	0.0934992396725
un	537782	25098	1973	1868	0.513668315543	91	3841	42.2087912088	1	30.9879008647	1.69420962811	1.69420962811
un	537920	25100	318	350	0.476047904192	19	668	35.1578947368	1	12.9228479833	-1.23811717205	1.23811717205
un	538148	25116	880	880	0.5	50	1760	35.2	1	20.9761769634	-0.0	0.0
un	538265	25122	689	687	0.500726744186	78	1376	17.641025641	1	18.547236991	0.0539163866017	0.0539163866017
un	538483	25125	4602	2558	0.642737430168	148	7160	48.3783783784	2	42.3083916026	24.1559643675	24.1559643675
un	538980	25144	1843	1851	0.498917162967	102	3694	36.2156862745	1	30.389142798	-0.131625956895	0.131625956895
un	539221	25156	6228	8936	0.41070957531	213	15164	71.1924882629	2	61.5710971154	-21.9908376403	21.9908376403
un	539687	25177	1364	1440	0.486447931526	57	2804	49.1929824561	1	26.4764045897	-1.43524019174	1.43524019174
un	539836	25182	1038	1025	0.503150751333	63	2063	32.746031746	1	22.7101298984	0.2862158882	0.2862158882
un	540026	25187	1640	1582	0.509000620732	84	3222	38.3571428571	1	28.3813318926	1.02179841699	1.02179841699
un	540133	25201	5612	5430	0.508241260641	175	11042	63.0971428571	2	52.5404605994	1.73199852003	1.73199852003
un	540399	25203	709	721	0.495804195804	42	1430	34.0476190476	1	18.9076704012	-0.317331531209	0.317331531209
un	540587	25219	479	466	0.506878306878	21	945	45.0	1	15.3704261489	0.422890031611	0.422890031611
un	540671	25225	650	595	0.522088353414	35	1245	35.5714285714	1	17.6422787644	1.55875555348	1.55875555348
un	540846	25230	1408	1515	0.48169688676	94	2923	31.0957446809	1	27.0323879818	-1.9791074335	1.9791074335
un	540928	25234	1683	1632	0.507692307692	91	3315	36.4285714286	1	28.788018341	0.885785179722	0.885785179722
un	541203	25243	565	214	0.725288831836	32	779	24.34375	2	13.955285737	12.5758800864	12.5758800864
un	541321	25245	1228	1078	0.532523850824	99	2306	23.2929292929	1	24.0104144071	3.12364454559	3.12364454559
un	541438	25247	6015	4641	0.564470720721	151	10656	70.5695364238	2	51.6139516023	13.3103546362	13.3103546362
un	542056	25271	740	769	0.490390987409	46	1509	32.8043478261	1	19.4229245996	-0.746540508134	0.746540508134
un	542601	25290	599	593	0.502516778523	31	1192	38.4516129032	1	17.2626765016	0.173785333909	0.173785333909
un	542928	25318	149	164	0.476038338658	10	313	31.3	1	8.84590300648	-0.847850128416	0.847850128416
un	543261	25331	530	199	0.727023319616	16	729	45.5625	2	13.5	12.2592592593	12.2592592593
un	543375	25333	1211	1186	0.505214851898	76	2397	31.5394736842	1	24.4795833298	0.510629606379	0.510629606379
un	543603	25344	1162	1059	0.523187753264	63	2221	35.253968254	1	23.5637433359	2.18556106582	2.18556106582
un	543688	25350	2075	2016	0.507210950868	93	4091	43.9892473118	1	31.9804627859	0.922438183509	0.922438183509
un	543881	25353	411	477	0.462837837838	25	888	35.52	1	14.8996644258	-2.21481498221	2.21481498221
un	543966	25359	3442	3169	0.520647405839	116	6611	56.9913793103	2	40.6540280907	3.35760086788	3.35760086788
un	544064	25368	1001	1010	0.49776230731	61	2011	32.9672131148	1	22.4220873248	-0.200694963623	0.200694963623
un	544151	25376	320	630	0.336842105263	39	950	24.358974359	1	15.4110350074	-10.0577281101	10.0577281101
un	544724	25387	83	100	0.453551912568	7	183	26.1428571429	1	6.76387462923	-1.25667616062	1.25667616062
un	544910	25396	1209	1247	0.492263843648	59	2456	41.6271186441	1	24.7790233867	-0.766777596658	0.766777596658
un	545026	25400	1100	1038	0.514499532273	52	2138	41.1153846154	1	23.1192560434	1.34087359653	1.34087359653
un	545327	25412	902	980	0.479277364506	61	1882	30.8524590164	1	21.6910119635	-1.79797973767	1.79797973767
un	545775	25433	1333	1375	0.492245199409	69	2708	39.2463768116	1	26.0192236625	-0.807095564125	0.807095564125
un	545984	25435	190	132	0.590062111801	6	322	53.6666666667	1	8.97217922246	3.23221363294	3.23221363294
un	546243	25450	149	148	0.501683501684	8	297	37.125	1	8.61684396981	0.0580258853186	0.0580258853186
un	546454	25461	274	226	0.548	17	500	29.4117647059	1	11.1803398875	2.1466252584	2.1466252584
un	546874	25477	1467	1471	0.499319264806	77	2938	38.1558441558	1	27.1016604657	-0.0737962163805	0.0737962163805
un	546915	25480	1740	1607	0.51986853899	78	3347	42.9102564103	1	28.9266313282	2.29891960959	2.29891960959
un	547101	25493	1429	1506	0.486882453152	86	2935	34.1279069767	1	27.0878201412	-1.42130299889	1.42130299889
un	547213	25497	1113	1110	0.500674763833	59	2223	37.6779661017	1	23.5743504683	0.0636284762976	0.0636284762976
un	547340	25499	1161	1069	0.520627802691	62	2230	35.9677419355	1	23.6114379062	1.94820832948	1.94820832948
un	547600	25519	1936	1859	0.510144927536	107	3795	35.4672897196	1	30.8017856625	1.24992753413	1.24992753413
un	547901	25538	921	864	0.515966386555	55	1785	32.4545454545	1	21.1246301743	1.34913604474	1.34913604474
un	547993	25539	6336	5644	0.528881469115	157	11980	76.3057324841	2	54.72659317	6.32233764168	6.32233764168
un	548362	25565	1704	1724	0.497082847141	98	3428	34.9795918367	1	29.2745623366	-0.341593492843	0.341593492843
un	548478	25567	1677	1770	0.486510008703	112	3447	30.7767857143	1	29.3555786862	-1.58402600395	1.58402600395
un	548769	25572	585	605	0.491596638655	36	1190	33.0555555556	1	17.2481883107	-0.579771035652	0.579771035652
un	548842	25573	1084	1044	0.509398496241	59	2128	36.0677966102	1	23.0651251893	0.867109969524	0.867109969524
un	548970	25589	379	573	0.398109243697	32	952	29.75	1	15.4272486205	-6.28757611846	6.28757611846
un	549163	25600	3590	1388	0.721173161912	53	4978	93.9245283019	2	35.2774715647	31.209719721	31.209719721
un	549306	25614	1689	1807	0.483123569794	104	3496	33.6153846154	1	29.5634909982	-1.9957047699	1.9957047699
un	549395	25618	1690	1728	0.494441193681	102	3418	33.5098039216	1	29.2318319645	-0.649976369017	0.649976369017
un	549451	25620	1874	1764	0.515118196811	114	3638	31.9122807018	1	30.1579177	1.82373334085	1.82373334085
un	549895	25643	3955	1802	0.686989751607	98	5757	58.7448979592	2	37.9374485173	28.3756562993	28.3756562993
un	549986	25644	1397	1411	0.497507122507	73	2808	38.4657534247	1	26.495282599	-0.264197974634	0.264197974634
un	550484	25664	2129	2090	0.504621948329	103	4219	40.9611650485	1	32.4769148781	0.600426489806	0.600426489806
un	550589	25666	1038	991	0.511582060128	54	2029	37.5740740741	1	22.5222112591	1.04341442009	1.04341442009
un	550679	25668	271	270	0.500924214418	30	541	18.0333333333	1	11.6297033496	0.0429933580392	0.0429933580392
un	550798	25675	3993	5109	0.438694792353	166	9102	54.8313253012	2	47.7022012071	-11.6975734008	11.6975734008
un	550885	25686	1547	1596	0.492204899777	77	3143	40.8181818182	1	28.0312325808	-0.874025069335	0.874025069335
un	551051	25703	877	924	0.486951693504	50	1801	36.02	1	21.2190951739	-1.10749302962	1.10749302962
un	551321	25712	215	198	0.520581113801	10	413	41.3	1	10.1612007165	0.836515313219	0.836515313219
un	551448	25715	1222	1195	0.505585436492	76	2417	31.8026315789	1	24.5814971066	0.549193563821	0.549193563821
un	551697	25720	126	114	0.525	10	240	24.0	1	7.74596669241	0.774596669241	0.774596669241
un	551833	25728	580	594	0.494037478705	29	1174	40.4827586207	1	17.131841699	-0.408595883792	0.408595883792
un	552208	25738	595	635	0.483739837398	42	1230	29.2857142857	1	17.5356779168	-1.14053189702	1.14053189702
un	552460	25747	851	798	0.516070345664	58	1649	28.4310344828	1	20.3039405042	1.30516536898	1.30516536898
un	552585	25754	87	46	0.654135338346	3	133	44.3333333333	1	5.76628129734	3.55515087505	3.55515087505
un	552986	25785	6607	4442	0.59797266721	175	11049	63.1371428571	2	52.5571117928	20.5966416927	20.5966416927
un	553261	25801	1993	2048	0.493194753774	103	4041	39.2330097087	1	31.7844301506	-0.865203493336	0.865203493336
un	553323	25802	723	814	0.470396877033	79	1537	19.4556962025	1	19.6022957839	-2.32115669009	2.32115669009
un	553680	25814	983	1047	0.484236453202	54	2030	37.5925925926	1	22.5277606521	-1.42046963718	1.42046963718
un	554020	25831	862	962	0.472587719298	71	1824	25.6901408451	1	21.3541565041	-2.34146452895	2.34146452895
un	554270	25862	1250	1168	0.516956162117	71	2418	34.0563380282	1	24.5865817063	1.6675762613	1.6675762613
un	554451	25870	2006	2003	0.500374158144	108	4009	37.1203703704	1	31.6583322366	0.0473808913493	0.0473808913493
un	554640	25876	184	174	0.513966480447	10	358	35.8	1	9.46044396421	0.528516422582	0.528516422582
un	554834	25881	1849	1704	0.520405291303	90	3553	39.4777777778	1	29.8035232817	2.43259829769	2.43259829769
un	555130	25889	1863	1850	0.501750605979	101	3713	36.7623762376	1	30.4671954732	0.213344218234	0.213344218234
un	555504	25904	8512	4294	0.6646884273	202	12806	63.396039604	2	56.5817991937	37.273470092	37.273470092
un	555965	25929	1293	1400	0.480133679911	64	2693	42.078125	1	25.9470614907	-2.06189051578	2.06189051578
un	556058	25931	114	114	0.5	6	228	38.0	1	7.54983443527	-0.0	0.0
un	556253	25937	1032	1019	0.503169185763	60	2051	34.1833333333	1	22.6439837484	0.287051963657	0.287051963657
un	556546	25954	1710	1574	0.520706455542	96	3284	34.2083333333	1	28.6530975638	2.37321636338	2.37321636338
un	556605	25957	517	532	0.492850333651	26	1049	40.3461538462	1	16.1941347407	-0.463130640821	0.463130640821
un	556714	25962	4679	2191	0.681077147016	83	6870	82.7710843373	2	41.4427315702	30.0173263891	30.0173263891
un	556798	25965	1664	1549	0.517896047308	76	3213	42.2763157895	1	28.3416654415	2.0288151421	2.0288151421
un	556934	25971	771	1066	0.419706042461	68	1837	27.0147058824	1	21.4301189917	-6.88283625755	6.88283625755
un	557066	25974	1660	1708	0.492874109264	99	3368	34.0202020202	1	29.0172362571	-0.827094620155	0.827094620155
un	557930	26019	911	943	0.491370010787	48	1854	38.625	1	21.5290501416	-0.743181881911	0.743181881911
un	558013	26023	5508	3460	0.614183764496	116	8968	77.3103448276	2	47.349762407	21.6262964785	21.6262964785
un	558119	26025	409	379	0.519035532995	20	788	39.4	1	14.0356688476	1.06870574982	1.06870574982
un	558542	26038	1222	1108	0.524463519313	55	2330	42.3636363636	1	24.1350367723	2.36171175283	2.36171175283
un	558664	26045	1820	1822	0.49972542559	107	3642	34.0373831776	1	30.1744925392	-0.0331405739036	0.0331405739036
un	558759	26053	114	124	0.478991596639	6	238	39.6666666667	1	7.71362431027	-0.648203723552	0.648203723552
un	559520	26094	2145	2108	0.50434987068	111	4253	38.3153153153	1	32.6075144714	0.567353884524	0.567353884524
un	559835	26102	1411	1482	0.487729001037	97	2893	29.824742268	1	26.8933077177	-1.32003100446	1.32003100446
un	559876	26106	499	498	0.500501504514	28	997	35.6071428571	1	15.7876534038	0.031670317761	0.031670317761
un	560370	26135	1617	1754	0.479679620291	103	3371	32.7281553398	1	29.030156734	-2.35961523142	2.35961523142
un	560608	26141	2849	4130	0.408224674022	169	6979	41.2958579882	2	41.7702046919	-15.333896607	15.333896607
un	560693	26149	1334	1370	0.493343195266	96	2704	28.1666666667	1	26.0	-0.692307692308	0.692307692308
un	560740	26153	1567	1607	0.493698802773	99	3174	32.0606060606	1	28.169132042	-0.709997026894	0.709997026894
un	560967	26159	313	308	0.504025764895	16	621	38.8125	1	12.4599357944	0.200643088476	0.200643088476
un	561189	26171	1620	1720	0.48502994012	89	3340	37.5280898876	1	28.8963665536	-1.73032135051	1.73032135051
un	561402	26187	348	360	0.491525423729	20	708	35.4	1	13.3041346957	-0.450987616802	0.450987616802
un	561486	26189	411	412	0.499392466586	24	823	34.2916666667	1	14.3439882878	-0.0348578087188	0.0348578087188
un	561622	26198	922	970	0.487315010571	68	1892	27.8235294118	1	21.7485631709	-1.10352117569	1.10352117569
un	561755	26207	1486	1601	0.481373501782	81	3087	38.1111111111	1	27.7803887662	-2.06980544743	2.06980544743
un	562053	26213	1084	1048	0.508442776735	51	2132	41.8039215686	1	23.0867927612	0.779666547284	0.779666547284
un	562435	26238	955	956	0.499738356881	43	1911	44.4418604651	1	21.8574929944	-0.0228754505436	0.0228754505436
un	562615	26240	471	558	0.457725947522	33	1029	31.1818181818	1	16.0390149323	-2.71213663579	2.71213663579
un	562716	26244	807	907	0.470828471412	49	1714	34.9795918367	1	20.7002415445	-2.41543075198	2.41543075198
un	562908	26254	2346	2048	0.533909877105	104	4394	42.25	1	33.1436268384	4.49558525163	4.49558525163
un	563308	26269	379	388	0.494132985658	19	767	40.3684210526	1	13.8473824241	-0.324971165103	0.324971165103
un	563632	26294	540	576	0.483870967742	29	1116	38.4827586207	1	16.7032930885	-1.07763181216	1.07763181216
un	563824	26304	1171	1144	0.505831533477	66	2315	35.0757575758	1	24.0572234474	0.561162015621	0.561162015621
un	564469	26329	2395	2233	0.517502160761	107	4628	43.2523364486	1	34.0147027034	2.38132317975	2.38132317975
un	564642	26334	1421	1430	0.498421606454	69	2851	41.3188405797	1	26.6973781484	-0.168555877472	0.168555877472
un	564894	26349	938	837	0.528450704225	51	1775	34.8039215686	1	21.0653744329	2.39729894955	2.39729894955
un	565418	26377	1513	1481	0.505344021376	95	2994	31.5157894737	1	27.3587280406	0.584822509886	0.584822509886
un	565632	26389	5365	2360	0.694498381877	112	7725	68.9732142857	2	43.9459895781	34.1896954517	34.1896954517
un	566095	26413	1531	1641	0.482660781841	90	3172	35.2444444444	1	28.1602556807	-1.95310726663	1.95310726663
un	566398	26441	2062	1886	0.522289766971	106	3948	37.2452830189	1	31.4165561448	2.80107086195	2.80107086195
un	566455	26444	1643	1366	0.546028580924	85	3009	35.4	1	27.4271763038	5.04973601605	5.04973601605
un	566848	26477	2165	830	0.722871452421	49	2995	61.1224489796	2	27.363296585	24.3939906117	24.3939906117
un	566949	26484	8223	8160	0.501922724776	213	16383	76.9154929577	2	63.9980468452	0.492202521058	0.492202521058
un	567298	26511	334	401	0.454421768707	25	735	29.4	1	13.5554417117	-2.47133223044	2.47133223044
un	567460	26513	1187	1205	0.496237458194	73	2392	32.7671232877	1	24.4540385213	-0.368037369049	0.368037369049
un	567734	26528	719	631	0.532592592593	34	1350	39.7058823529	1	18.3711730709	2.39505663739	2.39505663739
un	567792	26529	1642	1818	0.474566473988	78	3460	44.358974359	1	29.4108823397	-2.99208976404	2.99208976404
un	567914	26531	560	565	0.497777777778	24	1125	46.875	1	16.7705098312	-0.1490711985	0.1490711985
un	568155	26542	4643	2399	0.65932973587	88	7042	80.0227272727	2	41.9583126448	26.7408274851	26.7408274851
un	568253	26544	186	279	0.4	21	465	22.1428571429	1	10.7819293264	-4.31277173057	4.31277173057
un	568686	26563	1017	920	0.52503871967	66	1937	29.3484848485	1	22.0056810847	2.20397631927	2.20397631927
un	568735	26575	1828	1771	0.507918866352	102	3599	35.2843137255	1	29.9958330439	0.950131971939	0.950131971939
un	569107	26593	5992	4958	0.547214611872	186	10950	58.8709677419	2	52.3211238411	9.8812862195	9.8812862195
un	569412	26602	386	314	0.551428571429	20	700	35.0	1	13.2287565553	2.72134420567	2.72134420567
un	569582	26624	1077	1061	0.50374181478	62	2138	34.4838709677	1	23.1192560434	0.346031895879	0.346031895879
un	569799	26644	1957	1975	0.497711088505	104	3932	37.8076923077	1	31.3528308132	-0.287055419449	0.287055419449
un	570013	26656	1172	1260	0.481907894737	54	2432	45.037037037	1	24.6576560119	-1.78443563244	1.78443563244
un	570045	26663	1438	1450	0.497922437673	93	2888	31.0537634409	1	26.8700576851	-0.223296878269	0.223296878269
un	570183	26664	1394	1300	0.517446176689	99	2694	27.2121212121	1	25.9518785447	1.811044234	1.811044234
un	570267	26665	1069	1457	0.423198733175	52	2526	48.5769230769	1	25.1296637463	-7.7199600424	7.7199600424
un	570381	26666	59	81	0.421428571429	5	140	28.0	1	5.9160797831	-1.8593393604	1.8593393604
un	570437	26668	1148	1232	0.482352941176	96	2380	24.7916666667	1	24.3926218353	-1.72183212955	1.72183212955
un	570645	26684	326	274	0.543333333333	16	600	37.5	1	12.2474487139	2.12289111041	2.12289111041
un	570711	26685	328	306	0.517350157729	22	634	28.8181818182	1	12.589678312	0.873731617868	0.873731617868
un	570877	26690	1198	1175	0.504846186262	59	2373	40.2203389831	1	24.3567239176	0.472148883359	0.472148883359
un	571706	26749	3944	2241	0.63767178658	90	6185	68.7222222222	2	39.3223854821	21.6543322477	21.6543322477
un	572217	26763	2468	967	0.718486171761	54	3435	63.6111111111	2	29.3044365242	25.6104566072	25.6104566072
un	572288	26771	1724	1655	0.510210121338	89	3379	37.9662921348	1	29.0645832587	1.1870116868	1.1870116868
